Restaurant,Reviewer,Review,Rating,Time,Super-Score
The Fisherman's Wharf,Mahesh Kumar Unnam,awesome food ambiance always best place spend weekend pre book table avoid waiting zomato gold acceptance good,5.0,2019-03-30 11:00:00,6.1
The Fisherman's Wharf,Raghuram Kurella,visit place dinner coz summer feel much hot afternoon feel taste food nice place corporate team outing food good absolutely taste desserts first,4.0,2019-03-30 00:01:00,5.4399999999999995
The Fisherman's Wharf,Anusha Sinha,hi guys went part office party really comment al carte ambience really cool full marks guys replicating goa great way seafood variety superb place good people eat sea food dj also great loads fun,4.0,2019-03-29 00:31:00,5.95
The Fisherman's Wharf,Ranodeep Sen,goa hyderabad guys cracked juggernaut ambience service food drinks value money love goa place hyderabad wonder packed weekday wednesday,4.0,2019-03-28 11:27:00,5.35
The Fisherman's Wharf,Pink Beforeuleap,excellent food amazing service jamiruddin fishes fresh one must try prawns lobsters bebinca short complete worth price,5.0,2019-03-27 15:38:00,6.18
The Fisherman's Wharf,Krishtanvi,place times best hyderabad sea food ambience service cost worth best best love ordered tandoori pomfret fresh perfectly cooked prawns excellently done cooked drums heaven heavenly main course absolutely mouth watering food served hot staff courteous anoop one staff helpful kind would recommend families friends couples anyone enjoys good food ambience,5.0,2019-03-26 20:01:00,8.52
The Fisherman's Wharf,Gaurav Yadav,never knew great place near home chill weekends really good beer non veg starters good ambience quick service best sea food hyderabad,5.0,2019-03-26 17:22:00,6.33
The Fisherman's Wharf,Anurag Singh Rajput,slow service took us hours dinner totally disappointed respect amount money charging,2.0,2019-03-25 22:31:00,2.84
The Fisherman's Wharf,Bharadwaja Pindiprolu,wonderful ambiance staff pleasant music food extraordinary good place hangout office family friends,5.0,2019-03-25 03:19:00,5.99
The Fisherman's Wharf,Dr.Mahesh Bapuram Reddy,best restaurant chill food surely mark chilly chicken sweet say drinks order cocktails say applicable use ml told ordering fish good,4.0,2019-03-24 22:47:00,5.32
The Fisherman's Wharf,Rajarshi,every time visit place never fails amaze lipsmacking food service food taste keep spreading love warmth kitchen stomachs,5.0,2019-03-24 21:54:00,6.2
The Fisherman's Wharf,Abhimanyu Padmaraj,place paradise seafood lovers especially gives look feel west coast ambience something get hyderabad goan themed restaurant bar attached wide variety sea food typical desserts west coast slightly expensive totally worth money look feel takes coast away city noise place friends family loved ones good variety appetisers service friendly valet ample parking space visited place twice love food ambience,5.0,2019-03-24 15:45:00,9.01
The Fisherman's Wharf,Vishnu Kaluvala,many recommendations yesterday couple drinks ambience purely reflecting typical goan bar say simply unique place city sit enjoy fresh air along lite music staff amazing thank specially mr dinesh mr rahul thanks suggestion food drinks recommendations satisfied pallets bellys hehehe quality food drinks awesome service prompt thanks ashish zamir lalu naveen looked table cheers guyz people rocking dinesh rahul see yaaa next week,5.0,2019-03-24 09:56:00,9.280000000000001
The Fisherman's Wharf,Amrita Sinha,kiran shiraz sooper host always smiling toes good recommendation food based taste big thumbs thanks parijat accommodating us spot requested weekend thanks lot,5.0,2019-03-23 23:34:00,6.58
The Fisherman's Wharf,Yashmita Hota,food ambience service beautiful dine place especially date live music soulful experience even without right playlist ambience sure set mood musical romantic evening music light interested good conversation mutton roghan boti kebab delectable meat perfectly cooked aromatic gravy goan prawn curry delight mocktails beautifully blended flavour place kids play area children overall perfect combination family place yet date night location would definitely go back another amazing experience,5.0,2019-03-22 23:28:00,9.879999999999999
The Fisherman's Wharf,Ankita Bhardwaj Singh,good breezy sitting great food friendly staff place must try seafood lovers goa themed restaurant makes miss goa minute u enter gate goa kms milestone must try cafreal chicken starters southern chicken phata poster nikla hero noodles blueberry cooler parking ample music loud entertaining lively service super quick seating ample comfortable served mr ashish dessert try goan delicacy bibinca layered cake visiting definitely yes thanks mr prajit team,4.0,2019-03-22 23:10:00,8.51
The Fisherman's Wharf,Shishir,fisherman wharf used fav joint lived goa excellent food bevs moved hyderabad fmw followed happy goan restaurant min drive home beginning great place dine started getting local fishes started getting stale fewer varieties great years typical curry point ordered mutton xacuti kingfish richado fish firm overcooked richado overloaded sweetness mutton world heaps curry leaves kadi patta karia paku super high heat reminded rayala curry dindi godavari distt meat cooked extra affection took min chew like bubblegum really thank ordering fisherman wharf disappointment,1.0,2019-03-19 22:30:00,6.64
The Fisherman's Wharf,Tulasiram Ram,nice ambience live band visited family delicious food nice cocktails enjoyment time nice sea food verites like fish starter spices indian main course service nice ashish komal zamir cocktails taste good boozy happily enjoyed family,5.0,2019-03-18 17:28:00,7.3100000000000005
The Fisherman's Wharf,Nilesh Rana,serendipitous encounter place friday night driving along financial district road enjoy cool breeze post day shitload work entered place mesmerized beachvibes radiating place already full p resist taking walk absorbing mood thereafter decided wait mins already head heels food drinks commensurate hype totally satiated buds would definitely recommend place want get reminiscent one goa trips,5.0,2019-03-17 12:01:00,8.9
The Fisherman's Wharf,Surya Sharma,went place friends ambience really nice staff polite n friendly good time food really nice,5.0,2019-03-17 04:02:00,5.9
The Fisherman's Wharf,Shon Thomas Ninan,surprisingly well versed ambience place massive get away city feel serve wonderfully cooked seafoods goan focused tad bit coastal flavoured along choice alcoholic non alcoholic beverages would recommend book table hand variety sit outs choose would highly recommend place seafood lover,4.0,2019-03-17 01:01:00,6.85
The Fisherman's Wharf,Sivayya Naidu,visited family wonderful ambiemce live band nice food service ranvir teja kiran mukul friendly smily thank guys vist sure,5.0,2019-03-15 23:22:00,6.21
The Fisherman's Wharf,Anuradha,perfect date nights beautiful place great food amazing cocktails especially raspberry liit great options vegetarian non vegetarians order anything menu assure great set back service really slow place order one go,4.0,2019-03-15 16:50:00,6.12
The Fisherman's Wharf,Shiva Kumar,place lunch loved ambiance resembles goa person loves sea food attracted place,4.0,2019-03-15 14:08:00,4.78
The Fisherman's Wharf,Neha Singh,love ambience food mouthwatering think like coastal food go trust food get time crave sea food crowd nice peaceful place friends family go,5.0,2019-03-15 13:30:00,6.38
The Fisherman's Wharf,Soumyajeet Bharadwaj,sea food cravings close eyes reach place hyderabad wide spread variety sea food pen coz visit always love things crabs crabs must try speciality restaurant goan preparation made recheado masala would rate best eating look like feeding blood hands mouth would look bloodied thats fun ambience awesome staff good feels homely love restaurant anything everything,5.0,2019-03-12 23:16:00,8.59
The Fisherman's Wharf,Prasun Gokhlani,must visit sea food lovers brings goa hyderabad would love see seating arrangements open area great food lovely ambience must visit miss simple yet amazing fish curry rice,4.0,2019-03-12 17:12:00,5.71
The Fisherman's Wharf,Sohan Dudala,ambience really good lot space laid back ambience mist sprays perfect lazy sunday lunch coming food recommend trying goan cuisine feel buffet special ala carte real good sea devil starter stands prawns wrapped beacon perfectly grilled butter garlic crabs good although slightly expensive side goan chicken curries well made taste good plain steamed rice chicken vindalho looking spicy chicken xacuti want something less hot,5.0,2019-03-11 13:38:00,9.23
